,Channel,B,T,Isotope,G,sigma
173,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.01,T,9.25540917892834e-12,161.200191924114
174,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,H,1.30938735959451e-14,0.228054200078146
175,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,T,2.54489541039390e-12,44.3240942298127
176,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,H,4.01226973962579e-15,0.0698811516136427
177,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,T,5.32678748373285e-13,9.27759268246772
178,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,H,1.10108247453023e-15,0.0191774024019004
179,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,T,9.30605309148973e-14,1.62082250001381
180,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,H,2.75788694166659e-16,0.00480337385097800
181,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,T,1.46257767717809e-14,0.254735147530594
182,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,H,6.63782894863789e-17,0.00115610156157759
183,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,T,2.16901986161340e-15,0.0377775213628944
184,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,H,1.52141377834077e-17,0.000264982550553124
185,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,T,3.13120318670577e-16,0.00545357363345453
186,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,H,3.35208180504651e-18,5.83827489279510e-5
187,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,T,4.47528621167794e-17,0.000779454459863605
188,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,H,7.07135101548187e-19,1.23160750521290e-5
189,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,T,6.39239189068948e-18,0.000111335412590868
190,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,H,1.42470276270124e-19,2.48138525636581e-6
191,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,T,9.15856247357157e-19,1.59513426143269e-5
192,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,H,2.70793096487593e-20,4.71636621154544e-7
193,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,T,1.31631271759539e-19,2.29260380180294e-6
194,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,H,4.90793006168064e-21,8.54807445676489e-8
195,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,T,1.87017045116582e-20,3.25725021801405e-7
196,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,H,8.52570698424964e-22,1.48491068906899e-8
197,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,T,2.57374886658240e-21,4.48266309178556e-8
198,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,H,1.31889736808314e-22,2.29710545209874e-9
199,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,T,3.33125458266006e-22,5.80200040529231e-9
200,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,H,1.31849758391532e-16,0.00229640915349827
201,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,T,8.56378537454500e-14,1.49154275006717
202,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,H,2.84343093751301e-16,0.00495236465496961
203,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,T,1.84340684704855e-13,3.21063641589165
204,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,H,6.11235935149036e-16,0.0106458124273171
205,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,T,3.96406858187220e-13,6.90416386617428
206,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,H,1.31091284445506e-15,0.0228319891683502
207,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,T,8.50598469103588e-13,14.8147568431688
208,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,H,2.80056862866351e-15,0.0487771195967245
209,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,T,1.81676065807925e-12,31.6422711412165
210,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,H,5.93130633764265e-15,0.103304748769564
211,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,T,3.84218311323832e-12,66.9187761759572
212,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,H,1.23229920466374e-14,0.214627861890735
213,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,T,7.95755354203917e-12,138.595618348626
214,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,H,2.45942843091007e-14,0.428355275733180
215,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,T,1.57822921190584e-11,274.878016672324
216,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,H,4.54947375078796e-14,0.792375601772856
217,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,T,2.87222164334680e-11,500.250903234196
218,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,H,7.32558766117946e-14,1.27588755300798
219,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,T,4.46451351157867e-11,777.578193466332
220,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,H,9.55155988380475e-14,1.66358208122169
221,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,T,5.39685985063166e-11,939.963676257585
222,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,H,9.64810160808547e-14,1.68039662089452
223,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,T,4.70701007182586e-11,819.813486684682
224,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,H,7.67675203286252e-14,1.33704936986325
225,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,T,2.94768470923836e-11,513.394201893101
226,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,H,5.14301623933588e-14,0.895752082725068
227,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,T,1.41283131086950e-11,246.070891157435
228,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,H,3.09320801526387e-14,0.538739796460816
229,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,T,5.63793229439538e-12,98.1950933061748
230,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,H,1.74083968665465e-14,0.303199659974769
231,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,T,2.00283301505099e-12,34.8830678554131
232,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.01,H,9.45723630490713e-15,0.164715387288717
233,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.01,T,6.62224859684372e-13,11.5338795308022
234,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.01,H,4.90394612007435e-15,0.0854113568032472
235,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.01,T,2.09885174600134e-13,3.65554129196103
236,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.01,H,2.46183930497520e-15,0.0428775174361637
237,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.01,T,6.49733171199519e-14,1.13163135061904
238,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.01,H,1.20281716888280e-15,0.0209493016165036
239,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.01,T,1.98898228885124e-14,0.346418316573668
240,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.01,H,5.60997836430077e-16,0.00977082235407035
241,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.01,T,6.09564575127161e-15,0.106167025791092
242,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.01,H,2.49613070081044e-16,0.00434747659730053
243,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.01,T,1.87236075570949e-15,0.0326106504138907
244,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.01,H,1.07665942149665e-16,0.00187520294378017
245,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,0.01,T,5.76261622560451e-16,0.0100366696230713
246,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.01,H,4.40496991436348e-17,0.000767207566826946
247,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,0.01,T,1.78394783302508e-16,0.00310707746688242
248,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.01,H,1.71459619165577e-17,0.000298628866454144
249,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,0.01,T,5.45372571545736e-17,0.000949867925920260
250,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.01,H,1.25034732019522e-13,2.17771277412728
251,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,0.01,T,3.37873561775100e-10,5884.69747272010
252,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.01,H,1.25065406323409e-13,2.17824702426987
253,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,0.01,T,3.37825682725251e-10,5883.86356987739
254,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.01,H,1.25073850957584e-13,2.17839410330479
255,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,0.01,T,3.37717235039644e-10,5881.97475141505
256,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.01,H,1.25287973357447e-13,2.18212344376785
257,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,0.01,T,3.37494099939044e-10,5878.08843797970
258,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.01,H,1.25171760317031e-13,2.18009937718614
259,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,0.01,T,3.36986396079746e-10,5869.24582951397
260,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.01,H,1.26446169725279e-13,2.20229559101396
261,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,0.01,T,3.35817456936709e-10,5848.88657682591
262,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.01,H,1.28021121433673e-13,2.22972630885217
263,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,0.01,T,3.32990329988992e-10,5799.64689462976
264,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.01,H,1.30419695966423e-13,2.27150195242975
265,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,0.01,T,3.25816381231351e-10,5674.69921330862
266,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.01,H,1.33357202027496e-13,2.32266409250037
267,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,0.01,T,3.07625058263086e-10,5357.86343682949
268,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.01,H,1.33185428965695e-13,2.31967234464844
269,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,0.01,T,2.66763338770764e-10,4646.18047423201
270,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.01,H,1.24929147156926e-13,2.17587381706058
271,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,0.01,T,1.96998255083332e-10,3431.09158268739
272,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.01,H,1.04075342273449e-13,1.81266595832886
273,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,0.01,T,1.16368585543527e-10,2026.77568985947
274,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.01,H,7.54794718300054e-14,1.31461560586956
275,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,0.01,T,5.47822622777434e-11,954.135146538371
276,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.01,H,4.89502324408318e-14,0.852559482962343
277,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,0.01,T,2.15705825263114e-11,375.691876602581
278,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.01,H,2.94585251022279e-14,0.513075090304144
279,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,0.01,T,7.53729719197797e-12,131.276071154384
280,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.01,H,1.67951146761562e-14,0.292518208200640
281,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,0.01,T,2.44628048316272e-12,42.6065315711632
282,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.01,H,9.20546784901479e-15,0.160330370632437
283,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,0.01,T,7.59833282136412e-13,13.2339120337953
284,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.01,H,4.81157725897493e-15,0.0838025810215198
285,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,0.01,T,2.30431436364238e-13,4.01339271437433
286,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.01,H,2.44638119139842e-15,0.0426082855926882
287,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,0.01,T,6.92160323405770e-14,1.20552613956054
288,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.01,H,1.19718915727224e-15,0.0208512793103868
289,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,0.01,T,2.07678642808172e-14,0.361711043045349
290,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.01,H,5.62020025615695e-16,0.00978862568288261
291,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,0.01,T,6.26892226471779e-15,0.109184959054060
292,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.01,H,2.50843393010664e-16,0.00436890496297830
293,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,0.01,T,1.90645483867740e-15,0.0332044623795915
294,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.01,H,1.07993315662037e-16,0.00188090476333294
295,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,0.01,T,5.85656380746368e-16,0.0102002968375330
296,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.01,H,4.41867769944671e-17,0.000769595032949246
297,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,0.01,T,1.79926295358062e-16,0.00313375160224658
298,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.01,H,1.71936373933029e-17,0.000299459223692039
299,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,0.01,T,5.48708695242811e-17,0.000955678406795330
300,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.1,H,2.70269383047249e-13,1.48856149657406
301,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.1,T,3.99525573295441e-11,220.046524914848
302,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.1,H,2.70014482286853e-13,1.48715758077311
303,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.1,T,3.99187174013979e-11,219.860144890898
304,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.1,H,2.69346889271343e-13,1.48348068164726
305,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.1,T,3.98455656364280e-11,219.457247235555
306,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.1,H,2.68383287217340e-13,1.47817345483734
307,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.1,T,3.96899359374380e-11,218.600086224464
308,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.1,H,2.66197684795264e-13,1.46613582195551
309,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.1,T,3.93564471084144e-11,216.763331262340
310,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.1,H,2.61477352524322e-13,1.44013766859335
311,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.1,T,3.86519152563455e-11,212.882984268258
312,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.1,H,2.51735670295523e-13,1.38648344807398
313,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.1,T,3.71948535094598e-11,204.857931670400
314,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.1,H,2.32550137862746e-13,1.28081537517313
315,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.1,T,3.43204468360529e-11,189.026574632148
316,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.1,H,1.98157024395307e-13,1.09138857485376
317,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.1,T,2.91212827574916e-11,160.391161421602
318,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.1,H,1.46201191740025e-13,0.805231663030794
319,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.1,T,2.11931898446489e-11,116.725638829810
320,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.1,H,8.66567185425420e-14,0.477278828950198
321,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.1,T,1.20773053457267e-11,66.5181217247753
322,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.1,H,3.94144969180718e-14,0.217083051944591
323,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.1,T,5.00952717090008e-12,27.5909508452898
324,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.1,H,1.40016216587079e-14,0.0771166702486103
325,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.1,T,1.50442145453401e-12,8.28589545212291
326,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.1,H,4.19873168107795e-15,0.0231253360792468
327,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.1,T,3.47379542862536e-13,1.91326078585923
328,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.1,H,1.11027474064874e-15,0.00611505532337539
329,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.1,T,6.68206220288802e-14,0.368027647112106
330,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.1,H,2.75686888918072e-16,0.00151839946991698
331,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.1,T,1.14251936060930e-14,0.0629264887542253
332,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.1,H,6.59555252355222e-17,0.000363262957294550
333,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.1,T,1.81718449327494e-15,0.0100084990699358
334,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,H,1.50366955335097e-17,8.28175420927224e-5
335,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,T,2.76462273943006e-16,0.00152267005462074
336,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,H,3.29056610841077e-18,1.81234365346352e-5
337,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,T,4.11222968024115e-17,0.000226489093883265
338,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,H,6.88351459688535e-19,3.79123031787797e-6
339,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,T,6.03464417956067e-18,3.32369833013914e-5
340,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,H,1.37993642638937e-19,7.60026980815698e-7
341,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,T,8.82722640776270e-19,4.86176762013778e-6
342,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.1,H,2.67434004304569e-20,1.47294509349884e-7
343,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.1,T,1.28089934646607e-19,7.05480371708596e-7
344,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.1,H,4.85829691043439e-21,2.67580206024781e-8
345,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.1,T,1.83543057014121e-20,1.01089929075301e-7
